id,nameFirst,nameLast,time,Math,Chemistry,History,Computer Science,French,Biology,Physics
espinella79,Eula,Spinella,15,"{'rating': 1, 'preference': 5}","{'rating': 2, 'preference': 4}","{'rating': 2, 'preference': 4}","{'rating': 2, 'preference': 3}","{'rating': 3, 'preference': 5}","{'rating': 1, 'preference': 4}","{'rating': 5, 'preference': 1}"
hwylie634,Harris,Wylie,15,"{'rating': 4, 'preference': 5}","{'rating': 3, 'preference': 3}","{'rating': 5, 'preference': 2}","{'rating': 2, 'preference': 2}","{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 1}","{'rating': 3, 'preference': 4}"
kmuehleise533,Kraig,Muehleisen,25,"{'rating': 1, 'preference': 2}","{'rating': 2, 'preference': 4}","{'rating': 3, 'preference': 4}","{'rating': 3, 'preference': 1}","{'rating': 4, 'preference': 1}","{'rating': 2, 'preference': 2}","{'rating': 5, 'preference': 3}"
jyeskey109,Josef,Yeskey,5,"{'rating': 5, 'preference': 1}","{'rating': 3, 'preference': 1}","{'rating': 2, 'preference': 2}","{'rating': 3, 'preference': 5}","{'rating': 3, 'preference': 3}","{'rating': 4, 'preference': 3}","{'rating': 3, 'preference': 5}"
gseacrest678,Ginette,Seacrest,20,"{'rating': 4, 'preference': 3}","{'rating': 2, 'preference': 1}","{'rating': 2, 'preference': 3}","{'rating': 5, 'preference': 1}","{'rating': 3, 'preference': 2}","{'rating': 1, 'preference': 1}","{'rating': 3, 'preference': 5}"
bheintzelm99,Brady,Heintzelman,20,"{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 2}","{'rating': 2, 'preference': 5}","{'rating': 1, 'preference': 1}","{'rating': 5, 'preference': 3}","{'rating': 3, 'preference': 1}","{'rating': 1, 'preference': 2}"
fhudson472,Frankie,Hudson,30,"{'rating': 3, 'preference': 1}","{'rating': 5, 'preference': 1}","{'rating': 4, 'preference': 4}","{'rating': 5, 'preference': 1}","{'rating': 4, 'preference': 5}","{'rating': 5, 'preference': 5}","{'rating': 4, 'preference': 5}"
dgagliardi606,Devorah,Gagliardi,20,"{'rating': 2, 'preference': 4}","{'rating': 5, 'preference': 2}","{'rating': 4, 'preference': 5}","{'rating': 1, 'preference': 3}","{'rating': 3, 'preference': 1}","{'rating': 4, 'preference': 4}","{'rating': 2, 'preference': 2}"
rfaiola847,Roy,Faiola,10,"{'rating': 2, 'preference': 2}","{'rating': 2, 'preference': 3}","{'rating': 1, 'preference': 3}","{'rating': 4, 'preference': 1}","{'rating': 4, 'preference': 4}","{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 1}"
tszynkowic164,Terry,Szynkowicz,30,"{'rating': 1, 'preference': 1}","{'rating': 5, 'preference': 1}","{'rating': 2, 'preference': 4}","{'rating': 5, 'preference': 3}","{'rating': 3, 'preference': 3}","{'rating': 4, 'preference': 2}","{'rating': 1, 'preference': 3}"
tpolack34,Tomeka,Polack,20,"{'rating': 3, 'preference': 1}","{'rating': 2, 'preference': 1}","{'rating': 2, 'preference': 5}","{'rating': 5, 'preference': 3}","{'rating': 5, 'preference': 4}","{'rating': 5, 'preference': 2}","{'rating': 3, 'preference': 4}"
mdedman158,Malcom,Dedman,20,"{'rating': 4, 'preference': 5}","{'rating': 2, 'preference': 1}","{'rating': 4, 'preference': 5}","{'rating': 5, 'preference': 5}","{'rating': 3, 'preference': 2}","{'rating': 5, 'preference': 3}","{'rating': 3, 'preference': 1}"
smeng29,Shyla,Meng,10,"{'rating': 5, 'preference': 4}","{'rating': 2, 'preference': 4}","{'rating': 2, 'preference': 5}","{'rating': 1, 'preference': 5}","{'rating': 2, 'preference': 4}","{'rating': 5, 'preference': 1}","{'rating': 1, 'preference': 1}"
mmorand898,Murray,Morand,25,"{'rating': 5, 'preference': 2}","{'rating': 1, 'preference': 4}","{'rating': 2, 'preference': 5}","{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 2}","{'rating': 5, 'preference': 3}","{'rating': 2, 'preference': 5}"
jyanez253,Jeanetta,Yanez,15,"{'rating': 5, 'preference': 4}","{'rating': 2, 'preference': 5}","{'rating': 5, 'preference': 1}","{'rating': 4, 'preference': 3}","{'rating': 5, 'preference': 1}","{'rating': 1, 'preference': 2}","{'rating': 3, 'preference': 5}"
thark49,Telma,Hark,25,"{'rating': 5, 'preference': 4}","{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 5}","{'rating': 2, 'preference': 5}","{'rating': 5, 'preference': 1}","{'rating': 3, 'preference': 5}","{'rating': 5, 'preference': 2}"
mlaunt214,Moshe,Launt,25,"{'rating': 4, 'preference': 5}","{'rating': 3, 'preference': 2}","{'rating': 1, 'preference': 4}","{'rating': 1, 'preference': 5}","{'rating': 1, 'preference': 2}","{'rating': 3, 'preference': 1}","{'rating': 5, 'preference': 3}"
mberzunza371,Monika,Berzunza,5,"{'rating': 1, 'preference': 2}","{'rating': 5, 'preference': 4}","{'rating': 4, 'preference': 2}","{'rating': 3, 'preference': 2}","{'rating': 2, 'preference': 4}","{'rating': 5, 'preference': 4}","{'rating': 3, 'preference': 3}"
hgulikers368,Heidy,Gulikers,10,"{'rating': 2, 'preference': 3}","{'rating': 5, 'preference': 4}","{'rating': 3, 'preference': 2}","{'rating': 3, 'preference': 2}","{'rating': 2, 'preference': 1}","{'rating': 3, 'preference': 4}","{'rating': 4, 'preference': 1}"
afemrite276,Anisha,Femrite,20,"{'rating': 2, 'preference': 2}","{'rating': 3, 'preference': 4}","{'rating': 5, 'preference': 4}","{'rating': 4, 'preference': 3}","{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 5}","{'rating': 1, 'preference': 1}"
slevitre344,Starla,Levitre,15,"{'rating': 5, 'preference': 1}","{'rating': 4, 'preference': 2}","{'rating': 5, 'preference': 3}","{'rating': 4, 'preference': 4}","{'rating': 1, 'preference': 5}","{'rating': 4, 'preference': 2}","{'rating': 2, 'preference': 1}"
ddabe310,Della,Dabe,30,"{'rating': 3, 'preference': 1}","{'rating': 5, 'preference': 2}","{'rating': 5, 'preference': 3}","{'rating': 5, 'preference': 1}","{'rating': 2, 'preference': 5}","{'rating': 3, 'preference': 2}","{'rating': 1, 'preference': 3}"
pevasco975,Pearle,Evasco,25,"{'rating': 1, 'preference': 5}","{'rating': 3, 'preference': 3}","{'rating': 1, 'preference': 4}","{'rating': 3, 'preference': 2}","{'rating': 5, 'preference': 1}","{'rating': 1, 'preference': 5}","{'rating': 3, 'preference': 5}"
ghansing901,Grady,Hansing,25,"{'rating': 1, 'preference': 5}","{'rating': 4, 'preference': 3}","{'rating': 2, 'preference': 4}","{'rating': 2, 'preference': 2}","{'rating': 5, 'preference': 3}","{'rating': 4, 'preference': 3}","{'rating': 1, 'preference': 4}"
jcharisse667,Jermaine,Charisse,30,"{'rating': 1, 'preference': 3}","{'rating': 3, 'preference': 3}","{'rating': 4, 'preference': 2}","{'rating': 1, 'preference': 4}","{'rating': 5, 'preference': 2}","{'rating': 1, 'preference': 5}","{'rating': 3, 'preference': 5}"
wpeffley432,Wesley,Peffley,5,"{'rating': 4, 'preference': 2}","{'rating': 1, 'preference': 3}","{'rating': 5, 'preference': 2}","{'rating': 1, 'preference': 3}","{'rating': 1, 'preference': 1}","{'rating': 1, 'preference': 4}","{'rating': 5, 'preference': 4}"
jstinde110,Jennefer,Stinde,5,"{'rating': 1, 'preference': 1}","{'rating': 3, 'preference': 3}","{'rating': 1, 'preference': 4}","{'rating': 5, 'preference': 3}","{'rating': 5, 'preference': 4}","{'rating': 3, 'preference': 5}","{'rating': 3, 'preference': 4}"
vspunt326,Vicente,Spunt,20,"{'rating': 2, 'preference': 1}","{'rating': 3, 'preference': 5}","{'rating': 1, 'preference': 3}","{'rating': 2, 'preference': 4}","{'rating': 4, 'preference': 5}","{'rating': 4, 'preference': 2}","{'rating': 1, 'preference': 5}"
psteil418,Patricia,Steil,30,"{'rating': 4, 'preference': 4}","{'rating': 2, 'preference': 5}","{'rating': 5, 'preference': 5}","{'rating': 3, 'preference': 4}","{'rating': 2, 'preference': 1}","{'rating': 1, 'preference': 4}","{'rating': 2, 'preference': 5}"
razulay111,Rene,Azulay,15,"{'rating': 3, 'preference': 2}","{'rating': 3, 'preference': 3}","{'rating': 4, 'preference': 5}","{'rating': 1, 'preference': 2}","{'rating': 1, 'preference': 3}","{'rating': 4, 'preference': 2}","{'rating': 3, 'preference': 2}"
kvollstedt185,Kenna,Vollstedt,30,"{'rating': 1, 'preference': 4}","{'rating': 5, 'preference': 5}","{'rating': 4, 'preference': 1}","{'rating': 5, 'preference': 3}","{'rating': 2, 'preference': 4}","{'rating': 4, 'preference': 1}","{'rating': 4, 'preference': 4}"
puliano656,Pedro,Uliano,5,"{'rating': 2, 'preference': 3}","{'rating': 4, 'preference': 2}","{'rating': 2, 'preference': 2}","{'rating': 3, 'preference': 2}","{'rating': 4, 'preference': 1}","{'rating': 3, 'preference': 1}","{'rating': 2, 'preference': 1}"
mjohnke962,Maida,Johnke,20,"{'rating': 2, 'preference': 4}","{'rating': 2, 'preference': 3}","{'rating': 1, 'preference': 4}","{'rating': 1, 'preference': 1}","{'rating': 3, 'preference': 2}","{'rating': 5, 'preference': 1}","{'rating': 3, 'preference': 3}"
eweakly329,Ellis,Weakly,20,"{'rating': 5, 'preference': 4}","{'rating': 1, 'preference': 4}","{'rating': 2, 'preference': 4}","{'rating': 2, 'preference': 1}","{'rating': 2, 'preference': 4}","{'rating': 3, 'preference': 4}","{'rating': 5, 'preference': 5}"
stollerud711,Selma,Tollerud,15,"{'rating': 5, 'preference': 1}","{'rating': 2, 'preference': 4}","{'rating': 1, 'preference': 4}","{'rating': 1, 'preference': 4}","{'rating': 3, 'preference': 1}","{'rating': 4, 'preference': 2}","{'rating': 2, 'preference': 2}"
jwatt211,Joellen,Watt,20,"{'rating': 2, 'preference': 5}","{'rating': 5, 'preference': 5}","{'rating': 4, 'preference': 4}","{'rating': 1, 'preference': 2}","{'rating': 1, 'preference': 3}","{'rating': 4, 'preference': 4}","{'rating': 1, 'preference': 4}"
pverrastro320,Pearlene,Verrastro,15,"{'rating': 5, 'preference': 1}","{'rating': 5, 'preference': 4}","{'rating': 3, 'preference': 3}","{'rating': 4, 'preference': 3}","{'rating': 2, 'preference': 3}","{'rating': 5, 'preference': 1}","{'rating': 2, 'preference': 5}"
cracano523,Cassy,Racano,15,"{'rating': 4, 'preference': 4}","{'rating': 1, 'preference': 5}","{'rating': 4, 'preference': 4}","{'rating': 3, 'preference': 1}","{'rating': 5, 'preference': 2}","{'rating': 3, 'preference': 5}","{'rating': 4, 'preference': 4}"
tminnix644,Tobie,Minnix,25,"{'rating': 5, 'preference': 3}","{'rating': 2, 'preference': 4}","{'rating': 3, 'preference': 1}","{'rating': 3, 'preference': 3}","{'rating': 4, 'preference': 2}","{'rating': 2, 'preference': 4}","{'rating': 4, 'preference': 1}"
smonnerjah791,Sydney,Monnerjahn,30,"{'rating': 4, 'preference': 3}","{'rating': 4, 'preference': 3}","{'rating': 5, 'preference': 5}","{'rating': 5, 'preference': 5}","{'rating': 1, 'preference': 2}","{'rating': 5, 'preference': 3}","{'rating': 1, 'preference': 3}"
semmond296,Stefan,Emmond,20,"{'rating': 3, 'preference': 5}","{'rating': 3, 'preference': 2}","{'rating': 2, 'preference': 3}","{'rating': 3, 'preference': 4}","{'rating': 5, 'preference': 2}","{'rating': 1, 'preference': 3}","{'rating': 3, 'preference': 1}"
camaya344,Clifton,Amaya,10,"{'rating': 1, 'preference': 3}","{'rating': 2, 'preference': 3}","{'rating': 1, 'preference': 1}","{'rating': 2, 'preference': 1}","{'rating': 3, 'preference': 1}","{'rating': 3, 'preference': 2}","{'rating': 4, 'preference': 5}"
pchristy117,Patrick,Christy,20,"{'rating': 5, 'preference': 2}","{'rating': 2, 'preference': 4}","{'rating': 2, 'preference': 4}","{'rating': 4, 'preference': 2}","{'rating': 4, 'preference': 4}","{'rating': 3, 'preference': 5}","{'rating': 5, 'preference': 3}"
bollis259,Burton,Ollis,10,"{'rating': 2, 'preference': 3}","{'rating': 1, 'preference': 2}","{'rating': 5, 'preference': 1}","{'rating': 2, 'preference': 4}","{'rating': 5, 'preference': 2}","{'rating': 4, 'preference': 2}","{'rating': 5, 'preference': 3}"
ehuenink116,Elia,Huenink,5,"{'rating': 3, 'preference': 2}","{'rating': 4, 'preference': 2}","{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 4}","{'rating': 1, 'preference': 1}","{'rating': 2, 'preference': 2}","{'rating': 4, 'preference': 2}"
scookman75,Salome,Cookman,5,"{'rating': 2, 'preference': 1}","{'rating': 5, 'preference': 4}","{'rating': 5, 'preference': 5}","{'rating': 5, 'preference': 2}","{'rating': 3, 'preference': 3}","{'rating': 4, 'preference': 2}","{'rating': 1, 'preference': 3}"
ababa865,Alejandro,Baba,30,"{'rating': 2, 'preference': 4}","{'rating': 4, 'preference': 4}","{'rating': 1, 'preference': 2}","{'rating': 5, 'preference': 1}","{'rating': 4, 'preference': 3}","{'rating': 1, 'preference': 3}","{'rating': 3, 'preference': 4}"
rbessinger947,Roosevelt,Bessinger,10,"{'rating': 5, 'preference': 5}","{'rating': 2, 'preference': 3}","{'rating': 1, 'preference': 2}","{'rating': 4, 'preference': 4}","{'rating': 3, 'preference': 1}","{'rating': 1, 'preference': 5}","{'rating': 2, 'preference': 3}"
kweidert875,Kandy,Weidert,5,"{'rating': 3, 'preference': 3}","{'rating': 2, 'preference': 2}","{'rating': 1, 'preference': 2}","{'rating': 4, 'preference': 4}","{'rating': 2, 'preference': 1}","{'rating': 4, 'preference': 5}","{'rating': 4, 'preference': 1}"
msuren35,Michal,Suren,20,"{'rating': 3, 'preference': 1}","{'rating': 4, 'preference': 1}","{'rating': 4, 'preference': 3}","{'rating': 3, 'preference': 4}","{'rating': 2, 'preference': 1}","{'rating': 3, 'preference': 4}","{'rating': 4, 'preference': 5}"
dbrackenri167,Devona,Brackenridge,20,"{'rating': 1, 'preference': 3}","{'rating': 5, 'preference': 1}","{'rating': 1, 'preference': 1}","{'rating': 2, 'preference': 5}","{'rating': 3, 'preference': 4}","{'rating': 1, 'preference': 3}","{'rating': 3, 'preference': 1}"
esleigh841,Everette,Sleigh,10,"{'rating': 1, 'preference': 3}","{'rating': 3, 'preference': 5}","{'rating': 2, 'preference': 3}","{'rating': 4, 'preference': 4}","{'rating': 2, 'preference': 2}","{'rating': 2, 'preference': 2}","{'rating': 3, 'preference': 5}"
ecarboni75,Elmo,Carboni,25,"{'rating': 3, 'preference': 1}","{'rating': 3, 'preference': 5}","{'rating': 2, 'preference': 5}","{'rating': 4, 'preference': 3}","{'rating': 2, 'preference': 5}","{'rating': 1, 'preference': 4}","{'rating': 3, 'preference': 4}"
elorentine712,Elbert,Lorentine,5,"{'rating': 1, 'preference': 5}","{'rating': 5, 'preference': 5}","{'rating': 4, 'preference': 2}","{'rating': 1, 'preference': 2}","{'rating': 2, 'preference': 1}","{'rating': 2, 'preference': 2}","{'rating': 4, 'preference': 1}"
dfurtak677,Donn,Furtak,15,"{'rating': 1, 'preference': 2}","{'rating': 2, 'preference': 2}","{'rating': 2, 'preference': 4}","{'rating': 2, 'preference': 3}","{'rating': 5, 'preference': 1}","{'rating': 2, 'preference': 4}","{'rating': 3, 'preference': 3}"
cclauss469,Cleora,Clauss,25,"{'rating': 5, 'preference': 4}","{'rating': 3, 'preference': 4}","{'rating': 3, 'preference': 2}","{'rating': 5, 'preference': 1}","{'rating': 3, 'preference': 1}","{'rating': 1, 'preference': 5}","{'rating': 5, 'preference': 2}"
dmadler154,Dotty,Madler,5,"{'rating': 5, 'preference': 5}","{'rating': 1, 'preference': 1}","{'rating': 1, 'preference': 1}","{'rating': 3, 'preference': 2}","{'rating': 4, 'preference': 3}","{'rating': 3, 'preference': 1}","{'rating': 3, 'preference': 4}"
ikolkowski560,Inocencia,Kolkowski,20,"{'rating': 3, 'preference': 3}","{'rating': 2, 'preference': 3}","{'rating': 2, 'preference': 5}","{'rating': 2, 'preference': 2}","{'rating': 5, 'preference': 1}","{'rating': 2, 'preference': 1}","{'rating': 4, 'preference': 2}"
wlent494,Winston,Lent,20,"{'rating': 2, 'preference': 2}","{'rating': 4, 'preference': 3}","{'rating': 3, 'preference': 3}","{'rating': 4, 'preference': 2}","{'rating': 5, 'preference': 4}","{'rating': 4, 'preference': 2}","{'rating': 3, 'preference': 3}"
bmeiler644,Bryce,Meiler,10,"{'rating': 3, 'preference': 2}","{'rating': 5, 'preference': 1}","{'rating': 2, 'preference': 2}","{'rating': 5, 'preference': 5}","{'rating': 4, 'preference': 5}","{'rating': 4, 'preference': 1}","{'rating': 3, 'preference': 5}"
fhennesy306,Felipe,Hennesy,5,"{'rating': 4, 'preference': 5}","{'rating': 3, 'preference': 5}","{'rating': 1, 'preference': 2}","{'rating': 3, 'preference': 4}","{'rating': 2, 'preference': 3}","{'rating': 4, 'preference': 3}","{'rating': 5, 'preference': 2}"
slongmore925,Sonny,Longmore,15,"{'rating': 4, 'preference': 4}","{'rating': 4, 'preference': 5}","{'rating': 5, 'preference': 3}","{'rating': 5, 'preference': 2}","{'rating': 5, 'preference': 1}","{'rating': 4, 'preference': 2}","{'rating': 2, 'preference': 3}"
cslaymaker234,Chung,Slaymaker,25,"{'rating': 4, 'preference': 4}","{'rating': 3, 'preference': 2}","{'rating': 3, 'preference': 1}","{'rating': 4, 'preference': 5}","{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 1}","{'rating': 1, 'preference': 1}"
jdiersen808,Joseph,Diersen,30,"{'rating': 4, 'preference': 5}","{'rating': 1, 'preference': 2}","{'rating': 1, 'preference': 5}","{'rating': 3, 'preference': 1}","{'rating': 4, 'preference': 3}","{'rating': 1, 'preference': 1}","{'rating': 4, 'preference': 2}"
nhersh587,Nadene,Hersh,20,"{'rating': 2, 'preference': 2}","{'rating': 4, 'preference': 5}","{'rating': 5, 'preference': 1}","{'rating': 4, 'preference': 1}","{'rating': 5, 'preference': 5}","{'rating': 5, 'preference': 2}","{'rating': 5, 'preference': 2}"
nmenas47,Nicolas,Menas,25,"{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 1}","{'rating': 1, 'preference': 5}","{'rating': 3, 'preference': 1}","{'rating': 1, 'preference': 5}","{'rating': 3, 'preference': 3}","{'rating': 1, 'preference': 5}"
daho134,Dia,Aho,10,"{'rating': 3, 'preference': 4}","{'rating': 2, 'preference': 3}","{'rating': 3, 'preference': 2}","{'rating': 1, 'preference': 3}","{'rating': 3, 'preference': 5}","{'rating': 1, 'preference': 5}","{'rating': 1, 'preference': 3}"
lbambaci78,Leslie,Bambaci,25,"{'rating': 3, 'preference': 1}","{'rating': 3, 'preference': 5}","{'rating': 3, 'preference': 4}","{'rating': 3, 'preference': 3}","{'rating': 3, 'preference': 1}","{'rating': 1, 'preference': 3}","{'rating': 5, 'preference': 5}"
slegorreta451,Sang,Legorreta,30,"{'rating': 1, 'preference': 4}","{'rating': 2, 'preference': 1}","{'rating': 5, 'preference': 5}","{'rating': 5, 'preference': 3}","{'rating': 3, 'preference': 3}","{'rating': 2, 'preference': 1}","{'rating': 2, 'preference': 1}"
jcheesebor304,Jake,Cheeseboro,30,"{'rating': 2, 'preference': 3}","{'rating': 3, 'preference': 1}","{'rating': 4, 'preference': 3}","{'rating': 3, 'preference': 3}","{'rating': 5, 'preference': 4}","{'rating': 3, 'preference': 2}","{'rating': 4, 'preference': 4}"
fvenerable520,Felisa,Venerable,15,"{'rating': 3, 'preference': 2}","{'rating': 5, 'preference': 2}","{'rating': 3, 'preference': 5}","{'rating': 2, 'preference': 4}","{'rating': 1, 'preference': 3}","{'rating': 2, 'preference': 1}","{'rating': 5, 'preference': 2}"
maubuchon229,Morgan,Aubuchon,5,"{'rating': 4, 'preference': 5}","{'rating': 4, 'preference': 2}","{'rating': 2, 'preference': 2}","{'rating': 1, 'preference': 4}","{'rating': 1, 'preference': 2}","{'rating': 2, 'preference': 3}","{'rating': 4, 'preference': 2}"
aokie206,Albertine,Okie,20,"{'rating': 3, 'preference': 5}","{'rating': 3, 'preference': 4}","{'rating': 4, 'preference': 4}","{'rating': 4, 'preference': 2}","{'rating': 2, 'preference': 2}","{'rating': 3, 'preference': 1}","{'rating': 3, 'preference': 1}"
